metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2018,Iberville,LA,us-la-047,0.23076923076923
Metropolitan,2018,Jefferson,LA,us-la-051,0.16740740740741
Metropolitan,2018,Lafayette,LA,us-la-055,0.1456228956229
Metropolitan,2018,Lafourche,LA,us-la-057,0.18095238095238
Metropolitan,2018,Livingston,LA,us-la-063,0.14285714285714
Metropolitan,2018,Morehouse,LA,us-la-067,0.41935483870968
Metropolitan,2018,Orleans,LA,us-la-071,0.12953901622457
Metropolitan,2018,Ouachita,LA,us-la-073,0.15929203539823
Metropolitan,2018,Plaquemines,LA,us-la-075,0.28571428571429
Metropolitan,2018,"Pointe Coupee",LA,us-la-077,0.375
Metropolitan,2018,Rapides,LA,us-la-079,0.18878504672897
Metropolitan,2018,"St. Bernard",LA,us-la-087,0.18181818181818
Metropolitan,2018,"St. Charles",LA,us-la-089,0.09230769230769
Metropolitan,2018,"St. Helena",LA,us-la-091,0
Metropolitan,2018,"St. James",LA,us-la-093,0.26923076923077
Metropolitan,2018,"St. John the Baptist",LA,us-la-095,0.14583333333333
Metropolitan,2018,"St. Martin",LA,us-la-099,0.07692307692308
Metropolitan,2018,"St. Tammany",LA,us-la-103,0.17512274959083
Metropolitan,2018,Tangipahoa,LA,us-la-105,0.15270935960591
Metropolitan,2018,Terrebonne,LA,us-la-109,0.1304347826087
Metropolitan,2018,Union,LA,us-la-111,0
Metropolitan,2018,Vermilion,LA,us-la-113,0.29824561403509
Metropolitan,2018,"West Baton Rouge",LA,us-la-121,0
Metropolitan,2018,"West Feliciana",LA,us-la-125,0
Metropolitan,2018,Barnstable,MA,us-ma-001,0.35379644588045
Metropolitan,2018,Berkshire,MA,us-ma-003,0.27023945267959
Metropolitan,2018,Bristol,MA,us-ma-005,0.23706563706564
Metropolitan,2018,Essex,MA,us-ma-009,0.23422459893048
Metropolitan,2018,Franklin,MA,us-ma-011,0.28217821782178
Metropolitan,2018,Hampden,MA,us-ma-013,0.15916398713826
Metropolitan,2018,Hampshire,MA,us-ma-015,0.2094395280236
Metropolitan,2018,Middlesex,MA,us-ma-017,0.17041721419185
Metropolitan,2018,Norfolk,MA,us-ma-021,0.15801844151148
Metropolitan,2018,Plymouth,MA,us-ma-023,0.22747093023256
Metropolitan,2018,Suffolk,MA,us-ma-025,0.08923375363725
Metropolitan,2018,Worcester,MA,us-ma-027,0.13653136531365
Metropolitan,2018,Allegany,MD,us-md-001,0.288
Metropolitan,2018,"Anne Arundel",MD,us-md-003,0.19470328592447
Metropolitan,2018,Baltimore,MD,us-md-005,0.24629080118694
Metropolitan,2018,"Baltimore City",MD,us-md-510,0.1043627031651
Metropolitan,2018,Calvert,MD,us-md-009,0.17073170731707
Metropolitan,2018,Carroll,MD,us-md-013,0.29179331306991
Metropolitan,2018,Cecil,MD,us-md-015,0.26256983240223
Metropolitan,2018,Charles,MD,us-md-017,0.15525114155251
Metropolitan,2018,Frederick,MD,us-md-021,0.164095371669
Metropolitan,2018,Harford,MD,us-md-025,0.20652173913043
Metropolitan,2018,Howard,MD,us-md-027,0.12275242047026
Metropolitan,2018,Montgomery,MD,us-md-031,0.23389732743703
Metropolitan,2018,"Prince George's",MD,us-md-033,0.20298507462687
Metropolitan,2018,"Queen Anne's",MD,us-md-035,0.45054945054945
Metropolitan,2018,Somerset,MD,us-md-039,0.31578947368421
Metropolitan,2018,"St. Mary's",MD,us-md-037,0.20588235294118
Metropolitan,2018,Washington,MD,us-md-043,0.22458628841608
Metropolitan,2018,Wicomico,MD,us-md-045,0.236276849642
Metropolitan,2018,Worcester,MD,us-md-047,0.23529411764706
Metropolitan,2018,Androscoggin,ME,us-me-001,0.14925373134328
Metropolitan,2018,Cumberland,ME,us-me-005,0.16672694394213
Metropolitan,2018,Penobscot,ME,us-me-019,0.13956310679612
Metropolitan,2018,Sagadahoc,ME,us-me-023,0.50847457627119
Metropolitan,2018,York,ME,us-me-031,0.25085324232082
Metropolitan,2018,Bay,MI,us-mi-017,0.31451612903226
Metropolitan,2018,Berrien,MI,us-mi-021,0.23411371237458
Metropolitan,2018,Calhoun,MI,us-mi-025,0.24355300859599
Metropolitan,2018,Cass,MI,us-mi-027,0.40816326530612
Metropolitan,2018,Clinton,MI,us-mi-037,0.19827586206897
Metropolitan,2018,Eaton,MI,us-mi-045,0.24324324324324
Metropolitan,2018,Genesee,MI,us-mi-049,0.16582597730139
Metropolitan,2018,Ingham,MI,us-mi-065,0.17277200656096
Metropolitan,2018,Ionia,MI,us-mi-067,0.22950819672131
Metropolitan,2018,Jackson,MI,us-mi-075,0.22938144329897
Metropolitan,2018,Kalamazoo,MI,us-mi-077,0.15948553054662
Metropolitan,2018,Kent,MI,us-mi-081,0.12855450236967
Metropolitan,2018,Lapeer,MI,us-mi-087,0.24590163934426
Metropolitan,2018,Livingston,MI,us-mi-093,0.21408450704225
Metropolitan,2018,Macomb,MI,us-mi-099,0.20240384615385
Metropolitan,2018,Midland,MI,us-mi-111,0.15544041450777
Metropolitan,2018,Monroe,MI,us-mi-115,0.17355371900826
Metropolitan,2018,Montcalm,MI,us-mi-117,0.26506024096386
Metropolitan,2018,Muskegon,MI,us-mi-121,0.22717622080679
Metropolitan,2018,Oakland,MI,us-mi-125,0.18989805375348
Metropolitan,2018,Ottawa,MI,us-mi-139,0.21066319895969
Metropolitan,2018,Saginaw,MI,us-mi-145,0.18125770653514
Metropolitan,2018,Shiawassee,MI,us-mi-155,0.25
Metropolitan,2018,"St. Clair",MI,us-mi-147,0.21052631578947
Metropolitan,2018,Washtenaw,MI,us-mi-161,0.10790013679891
Metropolitan,2018,Wayne,MI,us-mi-163,0.17446917370171
Metropolitan,2018,Anoka,MN,us-mn-003,0.17317487266553
Metropolitan,2018,Benton,MN,us-mn-009,0.3
Metropolitan,2018,"Blue Earth",MN,us-mn-013,0.22021660649819
Metropolitan,2018,Carlton,MN,us-mn-017,0.21212121212121
Metropolitan,2018,Carver,MN,us-mn-019,0.10689655172414
Metropolitan,2018,Chisago,MN,us-mn-025,0.22784810126582
Metropolitan,2018,Clay,MN,us-mn-027,0.31111111111111
Metropolitan,2018,Dakota,MN,us-mn-037,0.17693059628543
Metropolitan,2018,Dodge,MN,us-mn-039,0.11764705882353
Metropolitan,2018,Fillmore,MN,us-mn-045,0.28571428571429
Metropolitan,2018,Hennepin,MN,us-mn-053,0.16791327913279
Metropolitan,2018,Houston,MN,us-mn-055,0.09090909090909
Metropolitan,2018,Isanti,MN,us-mn-059,0.21428571428571
Metropolitan,2018,Lake,MN,us-mn-075,0.61290322580645
Metropolitan,2018,"Le Sueur",MN,us-mn-079,0.375
Metropolitan,2018,"Mille Lacs",MN,us-mn-095,0.17391304347826
Metropolitan,2018,Nicollet,MN,us-mn-103,0.1685393258427
Metropolitan,2018,Olmsted,MN,us-mn-109,0.11320754716981
Metropolitan,2018,Polk,MN,us-mn-119,0.27906976744186
Metropolitan,2018,Ramsey,MN,us-mn-123,0.15894955079475
Metropolitan,2018,Scott,MN,us-mn-139,0.15104166666667
Metropolitan,2018,Sherburne,MN,us-mn-141,0.06944444444444
Metropolitan,2018,"St. Louis",MN,us-mn-137,0.21087314662273
Metropolitan,2018,Stearns,MN,us-mn-145,0.12116316639742
Metropolitan,2018,Wabasha,MN,us-mn-157,0.18867924528302
Metropolitan,2018,Washington,MN,us-mn-163,0.11434511434511
Metropolitan,2018,Wright,MN,us-mn-171,0.16993464052288
Metropolitan,2018,Andrew,MO,us-mo-003,0.25
Metropolitan,2018,Bates,MO,us-mo-013,0.3
Metropolitan,2018,Bollinger,MO,us-mo-017,0.66666666666667
Metropolitan,2018,Boone,MO,us-mo-019,0.11337513061651
Metropolitan,2018,Buchanan,MO,us-mo-021,0.19047619047619
Metropolitan,2018,Caldwell,MO,us-mo-025,0.66666666666667
Metropolitan,2018,Callaway,MO,us-mo-027,0.13636363636364
Metropolitan,2018,"Cape Girardeau",MO,us-mo-031,0.14317673378076
Metropolitan,2018,Cass,MO,us-mo-037,0.25531914893617
Metropolitan,2018,Christian,MO,us-mo-043,0.07042253521127
Metropolitan,2018,Clay,MO,us-mo-047,0.13824884792627
Metropolitan,2018,Clinton,MO,us-mo-049,0.29032258064516
Metropolitan,2018,Cole,MO,us-mo-051,0.15584415584416
Metropolitan,2018,Cooper,MO,us-mo-053,0.18181818181818
Metropolitan,2018,Dallas,MO,us-mo-059,0
Metropolitan,2018,DeKalb,MO,us-mo-063,0
Metropolitan,2018,Franklin,MO,us-mo-071,0.15730337078652
Metropolitan,2018,Greene,MO,us-mo-077,0.1703932151118
Metropolitan,2018,Howard,MO,us-mo-089,0.33333333333333
Metropolitan,2018,Jackson,MO,us-mo-095,0.12997838839148
Metropolitan,2018,Jasper,MO,us-mo-097,0.15849056603774
Metropolitan,2018,Jefferson,MO,us-mo-099,0.18604651162791
Metropolitan,2018,Lafayette,MO,us-mo-107,0.17391304347826
Metropolitan,2018,Lincoln,MO,us-mo-113,0.17647058823529
Metropolitan,2018,Moniteau,MO,us-mo-135,0.6
Metropolitan,2018,Newton,MO,us-mo-145,0.2972972972973
Metropolitan,2018,Osage,MO,us-mo-151,0
Metropolitan,2018,Platte,MO,us-mo-165,0.08504398826979
Metropolitan,2018,Polk,MO,us-mo-167,0.17741935483871
Metropolitan,2018,Ray,MO,us-mo-177,0.3
Metropolitan,2018,"St. Charles",MO,us-mo-183,0.14845024469821
Metropolitan,2018,"St. Louis",MO,us-mo-189,0.18091748099891
Metropolitan,2018,"St. Louis City",MO,us-mo-510,0.06916794282797
Metropolitan,2018,Warren,MO,us-mo-219,0.26666666666667
Metropolitan,2018,Webster,MO,us-mo-225,0.33333333333333
Metropolitan,2018,Copiah,MS,us-ms-029,0.14285714285714
Metropolitan,2018,Covington,MS,us-ms-031,0.16666666666667
Metropolitan,2018,DeSoto,MS,us-ms-033,0.19170984455959
Metropolitan,2018,Forrest,MS,us-ms-035,0.15357142857143
Metropolitan,2018,Hancock,MS,us-ms-045,0.2972972972973
Metropolitan,2018,Harrison,MS,us-ms-047,0.15909090909091
Metropolitan,2018,Hinds,MS,us-ms-049,0.13153549807375
Metropolitan,2018,Holmes,MS,us-ms-051,0.23529411764706
Metropolitan,2018,Jackson,MS,us-ms-059,0.21212121212121
Metropolitan,2018,Lamar,MS,us-ms-073,0.115
Metropolitan,2018,Madison,MS,us-ms-089,0.08608490566038
Metropolitan,2018,Marshall,MS,us-ms-093,0
Metropolitan,2018,Perry,MS,us-ms-111,0
Metropolitan,2018,Rankin,MS,us-ms-121,0.10611510791367
Metropolitan,2018,Simpson,MS,us-ms-127,0.16666666666667
Metropolitan,2018,Stone,MS,us-ms-131,0.23529411764706
Metropolitan,2018,Tate,MS,us-ms-137,0.16666666666667
Metropolitan,2018,Tunica,MS,us-ms-143,0.25
Metropolitan,2018,Yazoo,MS,us-ms-163,0.16666666666667
Metropolitan,2018,Carbon,MT,us-mt-009,0.57894736842105
Metropolitan,2018,Cascade,MT,us-mt-013,0.1700288184438
Metropolitan,2018,Missoula,MT,us-mt-063,0.20028409090909
Metropolitan,2018,Stillwater,MT,us-mt-095,0.41666666666667
Metropolitan,2018,Yellowstone,MT,us-mt-111,0.18472063854048
Metropolitan,2018,Alamance,NC,us-nc-001,0.25846153846154
Metropolitan,2018,Alexander,NC,us-nc-003,0.15384615384615
Metropolitan,2018,Anson,NC,us-nc-007,0.13636363636364
Metropolitan,2018,Brunswick,NC,us-nc-019,0.24452554744526
Metropolitan,2018,Buncombe,NC,us-nc-021,0.19359834796076
Metropolitan,2018,Burke,NC,us-nc-023,0.1869918699187
Metropolitan,2018,Cabarrus,NC,us-nc-025,0.11538461538462
Metropolitan,2018,Caldwell,NC,us-nc-027,0.18421052631579
Metropolitan,2018,Camden,NC,us-nc-029,0.4
Metropolitan,2018,Catawba,NC,us-nc-035,0.19117647058824
Metropolitan,2018,Chatham,NC,us-nc-037,0.27791563275434
Metropolitan,2018,Craven,NC,us-nc-049,0.17378917378917
Metropolitan,2018,Cumberland,NC,us-nc-051,0.10076670317634
Metropolitan,2018,Currituck,NC,us-nc-053,0.11111111111111
Metropolitan,2018,Davidson,NC,us-nc-057,0.26896551724138
Metropolitan,2018,Davie,NC,us-nc-059,0.264
Metropolitan,2018,Durham,NC,us-nc-063,0.10306603773585
Metropolitan,2018,Edgecombe,NC,us-nc-065,0.24444444444444
Metropolitan,2018,Forsyth,NC,us-nc-067,0.12356053532524
Metropolitan,2018,Franklin,NC,us-nc-069,0.47826086956522
Metropolitan,2018,Gaston,NC,us-nc-071,0.12742980561555
Metropolitan,2018,Gates,NC,us-nc-073,0
Metropolitan,2018,Granville,NC,us-nc-077,0.12941176470588
Metropolitan,2018,Guilford,NC,us-nc-081,0.16101694915254
Metropolitan,2018,Harnett,NC,us-nc-085,0.12389380530973
Metropolitan,2018,Haywood,NC,us-nc-087,0.24444444444444
Metropolitan,2018,Henderson,NC,us-nc-089,0.2478813559322
Metropolitan,2018,Hoke,NC,us-nc-093,0
Metropolitan,2018,Iredell,NC,us-nc-097,0.12423625254582
Metropolitan,2018,Johnston,NC,us-nc-101,0.15131578947368
Metropolitan,2018,Jones,NC,us-nc-103,0.29411764705882
Metropolitan,2018,Lincoln,NC,us-nc-109,0.20472440944882
Metropolitan,2018,Madison,NC,us-nc-115,0.34615384615385
Metropolitan,2018,Mecklenburg,NC,us-nc-119,0.11847643097643
Metropolitan,2018,Nash,NC,us-nc-127,0.12962962962963
Metropolitan,2018,"New Hanover",NC,us-nc-129,0.18892508143322
Metropolitan,2018,Onslow,NC,us-nc-133,0.11744966442953
Metropolitan,2018,Orange,NC,us-nc-135,0.10587355031799
Metropolitan,2018,Pamlico,NC,us-nc-137,0.39130434782609
Metropolitan,2018,Pender,NC,us-nc-141,0.26470588235294
Metropolitan,2018,Person,NC,us-nc-145,0.18604651162791
Metropolitan,2018,Pitt,NC,us-nc-147,0.07718348002708
Metropolitan,2018,Randolph,NC,us-nc-151,0.18539325842697
Metropolitan,2018,Rockingham,NC,us-nc-157,0.21428571428571
Metropolitan,2018,Rowan,NC,us-nc-159,0.24418604651163
Metropolitan,2018,Stokes,NC,us-nc-169,0.14285714285714
Metropolitan,2018,Union,NC,us-nc-179,0.1063829787234
Metropolitan,2018,Wake,NC,us-nc-183,0.14509143407122
Metropolitan,2018,Wayne,NC,us-nc-191,0.16666666666667
Metropolitan,2018,Yadkin,NC,us-nc-197,0.08
Metropolitan,2018,Burleigh,ND,us-nd-015,0.14829659318637
Metropolitan,2018,Cass,ND,us-nd-017,0.13428280773143
Metropolitan,2018,"Grand Forks",ND,us-nd-035,0.09113924050633
Metropolitan,2018,Morton,ND,us-nd-059,0.13333333333333
Metropolitan,2018,Oliver,ND,us-nd-065,0
Metropolitan,2018,Cass,NE,us-ne-025,0.27272727272727
Metropolitan,2018,Dakota,NE,us-ne-043,0.5
Metropolitan,2018,Dixon,NE,us-ne-051,0
Metropolitan,2018,Douglas,NE,us-ne-055,0.13927165354331
Metropolitan,2018,Hall,NE,us-ne-079,0.15723270440252
Metropolitan,2018,Howard,NE,us-ne-093,0.4
Metropolitan,2018,Lancaster,NE,us-ne-109,0.18805093046033
Metropolitan,2018,Merrick,NE,us-ne-121,0
Metropolitan,2018,Sarpy,NE,us-ne-153,0.09393939393939
Metropolitan,2018,Saunders,NE,us-ne-155,0.26086956521739
Metropolitan,2018,Seward,NE,us-ne-159,0.21052631578947
Metropolitan,2018,Washington,NE,us-ne-177,0.15384615384615
Metropolitan,2018,Hillsborough,NH,us-nh-011,0.18024374599102
Metropolitan,2018,Rockingham,NH,us-nh-015,0.20454545454545
Metropolitan,2018,Strafford,NH,us-nh-017,0.19946808510638
Metropolitan,2018,Atlantic,NJ,us-nj-001,0.2517793594306
Metropolitan,2018,Bergen,NJ,us-nj-003,0.23253229615224
Metropolitan,2018,Burlington,NJ,us-nj-005,0.20245979186377
Metropolitan,2018,Camden,NJ,us-nj-007,0.17605407145156
Metropolitan,2018,"Cape May",NJ,us-nj-009,0.30153846153846
Metropolitan,2018,Cumberland,NJ,us-nj-011,0.27666666666667
Metropolitan,2018,Essex,NJ,us-nj-013,0.19765166340509
Metropolitan,2018,Gloucester,NJ,us-nj-015,0.15236686390533
Metropolitan,2018,Hudson,NJ,us-nj-017,0.18441273326015
Metropolitan,2018,Hunterdon,NJ,us-nj-019,0.17320261437908
Metropolitan,2018,Mercer,NJ,us-nj-021,0.19981105337742
Metropolitan,2018,Middlesex,NJ,us-nj-023,0.14873805439843
Metropolitan,2018,Monmouth,NJ,us-nj-025,0.18462357009843
Metropolitan,2018,Morris,NJ,us-nj-027,0.18446920052425
Metropolitan,2018,Ocean,NJ,us-nj-029,0.27712609970674
Metropolitan,2018,Passaic,NJ,us-nj-031,0.25963488843813
Metropolitan,2018,Salem,NJ,us-nj-033,0.28846153846154
Metropolitan,2018,Somerset,NJ,us-nj-035,0.17946388005452
Metropolitan,2018,Sussex,NJ,us-nj-037,0.27051671732523
Metropolitan,2018,Union,NJ,us-nj-039,0.20376629647513
Metropolitan,2018,Warren,NJ,us-nj-041,0.20408163265306
Metropolitan,2018,Bernalillo,NM,us-nm-001,0.1655001128923
Metropolitan,2018,"Dona Ana County",NM,us-nm-013,0.18081180811808
Metropolitan,2018,"San Juan",NM,us-nm-045,0.17760617760618
Metropolitan,2018,Sandoval,NM,us-nm-043,0.2313829787234
Metropolitan,2018,"Santa Fe",NM,us-nm-049,0.32228915662651
Metropolitan,2018,Torrance,NM,us-nm-057,0.42857142857143
Metropolitan,2018,Valencia,NM,us-nm-061,0.21538461538462
Metropolitan,2018,"Carson City",NV,us-nv-510,0.18396226415094
Metropolitan,2018,Clark,NV,us-nv-003,0.21249252839211
Metropolitan,2018,Storey,NV,us-nv-029,0
Metropolitan,2018,Washoe,NV,us-nv-031,0.18538238141336
Metropolitan,2018,Albany,NY,us-ny-001,0.15406620351451
Metropolitan,2018,Bronx,NY,us-ny-005,0.1470927993839
Metropolitan,2018,Broome,NY,us-ny-007,0.22850412249706
Metropolitan,2018,Chemung,NY,us-ny-015,0.2046783625731
Metropolitan,2018,Dutchess,NY,us-ny-027,0.256
Metropolitan,2018,Erie,NY,us-ny-029,0.19670152855994
Metropolitan,2018,Herkimer,NY,us-ny-043,0.13235294117647
Metropolitan,2018,Jefferson,NY,us-ny-045,0.23
Metropolitan,2018,Kings,NY,us-ny-047,0.15947502596544
Metropolitan,2018,Livingston,NY,us-ny-051,0.19753086419753
Metropolitan,2018,Madison,NY,us-ny-053,0.13375796178344
Metropolitan,2018,Monroe,NY,us-ny-055,0.17697525937749
Metropolitan,2018,Nassau,NY,us-ny-059,0.19675076154026
Metropolitan,2018,"New York",NY,us-ny-061,0.19854748193522
Metropolitan,2018,Niagara,NY,us-ny-063,0.29131652661064
Metropolitan,2018,Oneida,NY,us-ny-065,0.20081411126187
Metropolitan,2018,Onondaga,NY,us-ny-067,0.15249360613811
Metropolitan,2018,Ontario,NY,us-ny-069,0.20432692307692
Metropolitan,2018,Orange,NY,us-ny-071,0.17937971500419
Metropolitan,2018,Orleans,NY,us-ny-073,0.41379310344828
Metropolitan,2018,Oswego,NY,us-ny-075,0.15714285714286
Metropolitan,2018,Putnam,NY,us-ny-079,0.2059925093633
Metropolitan,2018,Queens,NY,us-ny-081,0.22817764165391
Metropolitan,2018,Rensselaer,NY,us-ny-083,0.22191780821918
Metropolitan,2018,Richmond,NY,us-ny-085,0.21974908943747
Metropolitan,2018,Rockland,NY,us-ny-087,0.25477326968974
Metropolitan,2018,Saratoga,NY,us-ny-091,0.18294360385144
Metropolitan,2018,Schenectady,NY,us-ny-093,0.24961715160796
Metropolitan,2018,Schoharie,NY,us-ny-095,0.39393939393939
Metropolitan,2018,Suffolk,NY,us-ny-103,0.22713581599124
Metropolitan,2018,Tioga,NY,us-ny-107,0.14285714285714
Metropolitan,2018,Tompkins,NY,us-ny-109,0.19487179487179
Metropolitan,2018,Ulster,NY,us-ny-111,0.24701195219124
Metropolitan,2018,Warren,NY,us-ny-113,0.30523255813953
Metropolitan,2018,Washington,NY,us-ny-115,0.17741935483871
Metropolitan,2018,Wayne,NY,us-ny-117,0.33333333333333
Metropolitan,2018,Westchester,NY,us-ny-119,0.24053936494128
Metropolitan,2018,Yates,NY,us-ny-123,0.26086956521739
Metropolitan,2018,Allen,OH,us-oh-003,0.19047619047619
Metropolitan,2018,Belmont,OH,us-oh-013,0.37931034482759
Metropolitan,2018,Brown,OH,us-oh-015,0.25
Metropolitan,2018,Butler,OH,us-oh-017,0.22102425876011
Metropolitan,2018,Carroll,OH,us-oh-019,0.41666666666667
Metropolitan,2018,Clark,OH,us-oh-023,0.27758007117438
Metropolitan,2018,Clermont,OH,us-oh-025,0.1669449081803
Metropolitan,2018,Cuyahoga,OH,us-oh-035,0.1571239450604
Metropolitan,2018,Delaware,OH,us-oh-041,0.1374449339207
Metropolitan,2018,Fairfield,OH,us-oh-045,0.1214953271028
Metropolitan,2018,Franklin,OH,us-oh-049,0.11946618760426
Metropolitan,2018,Fulton,OH,us-oh-051,0.30508474576271
Metropolitan,2018,Geauga,OH,us-oh-055,0.24742268041237
Metropolitan,2018,Greene,OH,us-oh-057,0.09574468085106
Metropolitan,2018,Hamilton,OH,us-oh-061,0.16274568195354
Metropolitan,2018,Hocking,OH,us-oh-073,0.24324324324324
Metropolitan,2018,Jefferson,OH,us-oh-081,0.3984375
Metropolitan,2018,Lake,OH,us-oh-085,0.20419847328244
Metropolitan,2018,Lawrence,OH,us-oh-087,0.27
Metropolitan,2018,Licking,OH,us-oh-089,0.18287937743191
Metropolitan,2018,Lorain,OH,us-oh-093,0.24545454545455
Metropolitan,2018,Lucas,OH,us-oh-095,0.15954198473282
Metropolitan,2018,Madison,OH,us-oh-097,0.21739130434783
Metropolitan,2018,Mahoning,OH,us-oh-099,0.19439252336449
Metropolitan,2018,Medina,OH,us-oh-103,0.19162995594714
Metropolitan,2018,Miami,OH,us-oh-109,0.23076923076923
Metropolitan,2018,Montgomery,OH,us-oh-113,0.17438596491228
Metropolitan,2018,Morrow,OH,us-oh-117,0.22222222222222
Metropolitan,2018,Ottawa,OH,us-oh-123,0.30487804878049
Metropolitan,2018,Perry,OH,us-oh-127,0.2
Metropolitan,2018,Pickaway,OH,us-oh-129,0.17567567567568
Metropolitan,2018,Portage,OH,us-oh-133,0.18910256410256
Metropolitan,2018,Richland,OH,us-oh-139,0.25328947368421
Metropolitan,2018,Stark,OH,us-oh-151,0.18675123326286
Metropolitan,2018,Summit,OH,us-oh-153,0.15496971856074
Metropolitan,2018,Trumbull,OH,us-oh-155,0.36991869918699
Metropolitan,2018,Union,OH,us-oh-159,0.0948275862069
Metropolitan,2018,Warren,OH,us-oh-165,0.11032028469751
Metropolitan,2018,Wood,OH,us-oh-173,0.14583333333333
Metropolitan,2018,Canadian,OK,us-ok-017,0.13461538461538
Metropolitan,2018,Cleveland,OK,us-ok-027,0.18032786885246
Metropolitan,2018,Comanche,OK,us-ok-031,0.15337423312883
Metropolitan,2018,Cotton,OK,us-ok-033,0.2
Metropolitan,2018,Creek,OK,us-ok-037,0.19230769230769
Metropolitan,2018,Garfield,OK,us-ok-047,0.16969696969697
Metropolitan,2018,Grady,OK,us-ok-051,0.30508474576271
Metropolitan,2018,Lincoln,OK,us-ok-081,0.22727272727273
Metropolitan,2018,Logan,OK,us-ok-083,0.33333333333333
Metropolitan,2018,McClain,OK,us-ok-087,0.02439024390244
Metropolitan,2018,Oklahoma,OK,us-ok-109,0.14285714285714
Metropolitan,2018,Okmulgee,OK,us-ok-111,0.33333333333333
Metropolitan,2018,Osage,OK,us-ok-113,0.41379310344828
Metropolitan,2018,Pawnee,OK,us-ok-117,0.46666666666667
Metropolitan,2018,Rogers,OK,us-ok-131,0.24264705882353
Metropolitan,2018,Sequoyah,OK,us-ok-135,0.27027027027027
Metropolitan,2018,Tulsa,OK,us-ok-143,0.17809798270893
Metropolitan,2018,Wagoner,OK,us-ok-145,0.28421052631579
Metropolitan,2018,Benton,OR,us-or-003,0.19627749576988
Metropolitan,2018,Clackamas,OR,us-or-005,0.22147302904564
Metropolitan,2018,Columbia,OR,us-or-009,0.13793103448276
Metropolitan,2018,Deschutes,OR,us-or-017,0.2232734153264
Metropolitan,2018,Jackson,OR,us-or-029,0.26949740034662
Metropolitan,2018,Josephine,OR,us-or-033,0.21518987341772
Metropolitan,2018,Lane,OR,us-or-039,0.23432744978698
Metropolitan,2018,Linn,OR,us-or-043,0.26587301587302
Metropolitan,2018,Marion,OR,us-or-047,0.20073664825046
Metropolitan,2018,Multnomah,OR,us-or-051,0.13932552157759
Metropolitan,2018,Polk,OR,us-or-053,0.22085889570552
Metropolitan,2018,Washington,OR,us-or-067,0.19637937819756
Metropolitan,2018,Yamhill,OR,us-or-071,0.28057553956835
Metropolitan,2018,Adams,PA,us-pa-001,0.24210526315789
Metropolitan,2018,Allegheny,PA,us-pa-003,0.14332768680595
Metropolitan,2018,Armstrong,PA,us-pa-005,0.22680412371134
Metropolitan,2018,Beaver,PA,us-pa-007,0.17827298050139
Metropolitan,2018,Berks,PA,us-pa-011,0.20080971659919
Metropolitan,2018,Blair,PA,us-pa-013,0.22559652928416
Metropolitan,2018,Bucks,PA,us-pa-017,0.22230267921796
Metropolitan,2018,Butler,PA,us-pa-019,0.17296222664016
Metropolitan,2018,Cambria,PA,us-pa-021,0.18709677419355
Metropolitan,2018,Carbon,PA,us-pa-025,0.17777777777778
Metropolitan,2018,Centre,PA,us-pa-027,0.13722126929674
Metropolitan,2018,Chester,PA,us-pa-029,0.23467600700525
Metropolitan,2018,Columbia,PA,us-pa-037,0.19786096256684
Metropolitan,2018,Cumberland,PA,us-pa-041,0.23366159355416
Metropolitan,2018,Dauphin,PA,us-pa-043,0.09836788707543
Metropolitan,2018,Delaware,PA,us-pa-045,0.21512798389416
Metropolitan,2018,Erie,PA,us-pa-049,0.16113744075829
Metropolitan,2018,Fayette,PA,us-pa-051,0.3010752688172
Metropolitan,2018,Franklin,PA,us-pa-055,0.17977528089888
Metropolitan,2018,Lackawanna,PA,us-pa-069,0.18086225026288
Metropolitan,2018,Lancaster,PA,us-pa-071,0.20033860045147
Metropolitan,2018,Lebanon,PA,us-pa-075,0.21190476190476
Metropolitan,2018,Lehigh,PA,us-pa-077,0.16258246936852
Metropolitan,2018,Luzerne,PA,us-pa-079,0.18965517241379
Metropolitan,2018,Lycoming,PA,us-pa-081,0.20365535248042
Metropolitan,2018,Mercer,PA,us-pa-085,0.30056179775281
Metropolitan,2018,Monroe,PA,us-pa-089,0.27300613496933
Metropolitan,2018,Montgomery,PA,us-pa-091,0.23590892123927
Metropolitan,2018,Montour,PA,us-pa-093,0.06926406926407
Metropolitan,2018,Northampton,PA,us-pa-095,0.13174603174603
Metropolitan,2018,Perry,PA,us-pa-099,0.26470588235294
Metropolitan,2018,Philadelphia,PA,us-pa-101,0.12684569553579
Metropolitan,2018,Pike,PA,us-pa-103,0.2741935483871
Metropolitan,2018,Washington,PA,us-pa-125,0.16901408450704
Metropolitan,2018,Westmoreland,PA,us-pa-129,0.20115495668912
Metropolitan,2018,Wyoming,PA,us-pa-131,0.19354838709677
Metropolitan,2018,York,PA,us-pa-133,0.14971346704871
Metropolitan,2018,Bristol,RI,us-ri-001,0.18284424379233
Metropolitan,2018,Kent,RI,us-ri-003,0.19448094612352
Metropolitan,2018,Newport,RI,us-ri-005,0.32041343669251
Metropolitan,2018,Providence,RI,us-ri-007,0.1531465093412
Metropolitan,2018,Washington,RI,us-ri-009,0.28492647058824
Metropolitan,2018,Aiken,SC,us-sc-003,0.24550898203593
Metropolitan,2018,Anderson,SC,us-sc-007,0.15746421267894
Metropolitan,2018,Beaufort,SC,us-sc-013,0.42159624413146
